protein1,protein2,symbol1,symbol2,coexpression_both_prior_corrected,experiments_both_prior_corrected,textmining_both_prior_corrected,combined_score
9606.ENSP00000263735,9606.ENSP00000383053,EPCAM,EPHB2,0.0,0.0,0.2596454640250261,290
9606.ENSP00000263735,9606.ENSP00000442656,EPCAM,ACVR1B,0.0,0.0,0.13451511991657972,169
9606.ENSP00000263735,9606.ENSP00000264012,EPCAM,CDH3,0.13338429303204036,0.0,0.3750006795834644,463
9606.ENSP00000263735,9606.ENSP00000269571,EPCAM,ERBB2,0.07972003335939304,0.0,0.9176225234619395,924
9606.ENSP00000263735,9606.ENSP00000284878,EPCAM,CXADR,0.12617309697601664,0.0,0.13138686131386867,272
9606.ENSP00000263735,9606.ENSP00000296129,EPCAM,CDCP1,0.0996182371931138,0.0,0.2669447340980188,328
9606.ENSP00000263735,9606.ENSP00000347379,EPCAM,OCLN,0.16106563036531152,0.0,0.3788085216504419,457
9606.ENSP00000263735,9606.ENSP00000351209,EPCAM,EPHA2,0.027111574556829998,0.0,0.33785192909280504,382
9606.ENSP00000264012,9606.ENSP00000360269,CDH3,TACSTD2,0.11828123012218372,0.0,0.2527876513704208,274
9606.ENSP00000264012,9606.ENSP00000308208,CDH3,MMP14,0.015641293013555768,0.007299270072992692,0.1942858447657394,232
9606.ENSP00000264012,9606.ENSP00000269571,CDH3,ERBB2,0.057754808460759643,0.031282586027111536,0.5077934631682073,543
9606.ENSP00000264012,9606.ENSP00000296129,CDH3,CDCP1,0.04379562043795615,0.0,0.0813347236704901,157
9606.ENSP00000264012,9606.ENSP00000287097,CDH3,CD109,0.009384775808133461,0.0,0.11157455683003126,147
9606.ENSP00000264012,9606.ENSP00000275493,CDH3,EGFR,0.020763721333810325,0.031282586027111536,0.6553522362645308,668
9606.ENSP00000264012,9606.ENSP00000378577,CDH3,CLDN3,0.05056209707496395,0.0,0.2469671549156719,297
9606.ENSP00000264012,9606.ENSP00000323264,CDH3,MARVELD2,0.053541390982307924,0.037539103232533844,0.05213764337851934,122
9606.ENSP00000264012,9606.ENSP00000418754,CDH3,PTK7,0.09384775808133472,0.027111574556829998,0.0,131
9606.ENSP00000264012,9606.ENSP00000357005,CDH3,F11R,0.06395804632258362,0.004171011470281538,0.19822960352557029,262
9606.ENSP00000264012,9606.ENSP00000379350,CDH3,ITGB1,0.0,0.021897810218978075,0.26279873129922227,244
9606.ENSP00000264012,9606.ENSP00000283249,CDH3,ITGB6,0.07299270072992703,0.021897810218978075,0.25031396756049107,260
9606.ENSP00000264012,9606.ENSP00000296585,CDH3,ITGA2,0.044838373305526646,0.0,0.16892596454640252,238
9606.ENSP00000264012,9606.ENSP00000278742,CDH3,ST14,0.11426896934915476,0.0,0.06986444212721588,198
9606.ENSP00000264012,9606.ENSP00000367817,CDH3,PODXL,0.019812304483837306,0.026068821689259614,0.5614511988395976,583
9606.ENSP00000264012,9606.ENSP00000296474,CDH3,MST1R,0.12095933263816472,0.027111574556829998,0.020773507335695718,170
9606.ENSP00000264012,9606.ENSP00000406229,CDH3,FAT1,0.04850703667902234,0.05943691345151203,0.5265901981230449,561
9606.ENSP00000264012,9606.ENSP00000380131,CDH3,CLDN6,0.060837399054672114,0.0,0.1942858447657394,256
9606.ENSP00000264012,9606.ENSP00000480821,CDH3,LSR,0.12417892725847335,0.0,0.0,97
9606.ENSP00000264012,9606.ENSP00000352513,CDH3,MPZL1,0.006256517205422307,0.0,0.13034410844629818,46
9606.ENSP00000264012,9606.ENSP00000351209,CDH3,EPHA2,0.04796663190823769,0.027111574556829998,0.10323253388946818,181
9606.ENSP00000264012,9606.ENSP00000347379,CDH3,OCLN,0.14836557458510058,0.0,0.5072813290695362,541
9606.ENSP00000264012,9606.ENSP00000284878,CDH3,CXADR,0.11053180396246087,0.0,0.07368641953025012,182
9606.ENSP00000264012,9606.ENSP00000269187,CDH3,SLC39A6,0.0,0.004171011470281538,0.18785317952637925,196
9606.ENSP00000264012,9606.ENSP00000383053,CDH3,EPHB2,0.026068821689259614,0.027111574556829998,0.08759124087591241,147
9606.ENSP00000264012,9606.ENSP00000427552,CDH3,DDR1,0.0677789363920751,0.0,0.1084462982273201,202
9606.ENSP00000264012,9606.ENSP00000294304,CDH3,LRP5,0.008325712937420682,0.0,0.12279583899199831,151
9606.ENSP00000264012,9606.ENSP00000372313,CDH3,MSLN,0.023983315954118845,0.0,0.16162669447340983,215
9606.ENSP00000264012,9606.ENSP00000317272,CDH3,MET,0.021897810218978075,0.027111574556829998,0.1960799451114027,241
9606.ENSP00000264012,9606.ENSP00000398632,CDH3,CD44,0.0010427528675703845,0.0,0.3846996947854746,398
9606.ENSP00000264012,9606.ENSP00000267101,CDH3,ERBB3,0.060837399054672114,0.031282586027111536,0.26736553217909254,323
9606.ENSP00000264012,9606.ENSP00000264832,CDH3,ICAM1,0.025997057675433033,0.0,0.16475495307612098,201
9606.ENSP00000264012,9606.ENSP00000280904,CDH3,DSC2,0.09176225234619395,0.0,0.08342022940563087,201
9606.ENSP00000264012,9606.ENSP00000380227,CDH3,ITGA4,0.0,0.049009384775808185,0.06975897077356175,85
9606.ENSP00000264012,9606.ENSP00000497069,CDH3,IGF1R,0.0,0.28174660561651266,0.1491136600625651,397
9606.ENSP00000264012,9606.ENSP00000270233,CDH3,BCAM,0.04029984309776968,0.004171011470281538,0.14426197779447436,161
9606.ENSP00000264012,9606.ENSP00000315190,CDH3,ITGA3,0.017726798748696537,0.0615224191866528,0.19732385468439595,226
9606.ENSP00000264832,9606.ENSP00000357065,ICAM1,IGSF8,0.0,0.0,0.12408759124087587,159
9606.ENSP00000264832,9606.ENSP00000296585,ICAM1,ITGA2,0.007299270072992692,0.0,0.6631908237747655,677
9606.ENSP00000264832,9606.ENSP00000283249,ICAM1,ITGB6,0.031169503338657645,0.0,0.15510704255062346,179
9606.ENSP00000264832,9606.ENSP00000265371,ICAM1,NRP1,0.012513034410844615,0.0,0.32950990615224196,365
9606.ENSP00000264832,9606.ENSP00000379350,ICAM1,ITGB1,0.03441084462982269,0.0,0.9645464025026068,966
9606.ENSP00000264832,9606.ENSP00000376899,ICAM1,PTGFRN,0.0,0.0,0.3274244004171012,355
9606.ENSP00000264832,9606.ENSP00000357005,ICAM1,F11R,0.06682860687564485,0.0,0.8143899895724712,825
9606.ENSP00000264832,9606.ENSP00000339477,ICAM1,ICOSLG,0.04148829866007886,0.0,0.3472367049009385,396
9606.ENSP00000264832,9606.ENSP00000314807,ICAM1,IL1RAP,0.030072383793945945,0.0,0.1897810218978102,240
9606.ENSP00000264832,9606.ENSP00000378577,ICAM1,CLDN3,0.0,0.0,0.24321585419292124,250
9606.ENSP00000264832,9606.ENSP00000287097,ICAM1,CD109,0.0330940837094601,0.0,0.15849843587069867,208
9606.ENSP00000264832,9606.ENSP00000275493,ICAM1,EGFR,0.0010427528675703845,0.09801876955161626,0.8581856100104275,877
9606.ENSP00000264832,9606.ENSP00000376197,ICAM1,TFRC,0.0031282586027111536,0.0,0.6642335766423358,679
9606.ENSP00000264832,9606.ENSP00000320084,ICAM1,CD276,0.0010427528675703845,0.0,0.5767749904586481,592
9606.ENSP00000264832,9606.ENSP00000309124,ICAM1,OLR1,0.03617667430337257,0.0,0.5838894138293604,588
9606.ENSP00000264832,9606.ENSP00000296129,ICAM1,CDCP1,0.013555787278414999,0.0,0.12095933263816472,168
9606.ENSP00000264832,9606.ENSP00000269571,ICAM1,ERBB2,0.0,0.0,0.4223149113660063,446
9606.ENSP00000264832,9606.ENSP00000358501,ICAM1,CD58,0.0628576647772433,0.0,0.9958289885297185,996
9606.ENSP00000264832,9606.ENSP00000358470,ICAM1,VTCN1,0.006256517205422307,0.0,0.21480709071949944,246
9606.ENSP00000264832,9606.ENSP00000327290,ICAM1,ITGA11,0.010404694671304449,0.0,0.11053180396246087,149
9606.ENSP00000264832,9606.ENSP00000302289,ICAM1,EMB,0.0,0.0,0.11991657977059433,155
9606.ENSP00000264832,9606.ENSP00000308208,ICAM1,MMP14,0.11050896995806148,0.0,0.34410844629822734,401
9606.ENSP00000264832,9606.ENSP00000315190,ICAM1,ITGA3,0.017681130739897855,0.0,0.5787278415015641,597
9606.ENSP00000264832,9606.ENSP00000497069,ICAM1,IGF1R,0.0,0.0,0.30865484880083427,337
9606.ENSP00000264832,9606.ENSP00000270233,ICAM1,BCAM,0.021897810218978075,0.0,0.2657280078635962,247
9606.ENSP00000264832,9606.ENSP00000493716,ICAM1,EFNB2,0.0,0.0,0.224191866527633,256
9606.ENSP00000264832,9606.ENSP00000380227,ICAM1,ITGA4,0.06682860687564485,0.0,0.9843587069864442,985
9606.ENSP00000264832,9606.ENSP00000313875,ICAM1,CD46,0.015626070343956244,0.0,0.5005213764337852,521
9606.ENSP00000264832,9606.ENSP00000267101,ICAM1,ERBB3,0.0,0.0,0.1845672575599583,218
9606.ENSP00000264832,9606.ENSP00000358765,ICAM1,TPBG,0.006256517205422307,0.0,0.15224191866527637,187
9606.ENSP00000264832,9606.ENSP00000398632,ICAM1,CD44,0.11244224899720667,0.0,0.9949112790195731,995
9606.ENSP00000264832,9606.ENSP00000372313,ICAM1,MSLN,0.0,0.0,0.27007299270072993,300
9606.ENSP00000264832,9606.ENSP00000317272,ICAM1,MET,0.008342022940563076,0.0,0.5338894681960376,556
9606.ENSP00000264832,9606.ENSP00000294304,ICAM1,LRP5,0.0,0.0,0.11470281543274241,150
9606.ENSP00000264832,9606.ENSP00000427552,ICAM1,DDR1,0.0,0.0,0.33680917622523465,364
9606.ENSP00000264832,9606.ENSP00000284878,ICAM1,CXADR,0.014598540145985384,0.0,0.24669532152996532,200
9606.ENSP00000264832,9606.ENSP00000351209,ICAM1,EPHA2,0.04131432529322665,0.0,0.21376433785192905,266
9606.ENSP00000264832,9606.ENSP00000347379,ICAM1,OCLN,0.0,0.0,0.6784972180571307,580
9606.ENSP00000264832,9606.ENSP00000367817,ICAM1,PODXL,0.0010427528675703845,0.0,0.21584984358706982,248
9606.ENSP00000265371,9606.ENSP00000308208,NRP1,MMP14,0.06360792492179357,0.0,0.1970802919708029,278
9606.ENSP00000265371,9606.ENSP00000358470,NRP1,VTCN1,0.0,0.0,0.14077163712200202,175
9606.ENSP00000265371,9606.ENSP00000358501,NRP1,CD58,0.013555787278414999,0.0,0.1157455683003128,163
9606.ENSP00000265371,9606.ENSP00000269571,NRP1,ERBB2,0.0,0.0,0.3557679238779533,367
9606.ENSP00000265371,9606.ENSP00000317128,NRP1,PLXND1,0.02502606882168923,0.37181696697006894,0.9470316337947615,950
9606.ENSP00000265371,9606.ENSP00000320084,NRP1,CD276,0.058394160583941646,0.0,0.3201251303441084,386
9606.ENSP00000265371,9606.ENSP00000376197,NRP1,TFRC,0.0010427528675703845,0.0,0.5203336809176226,540
9606.ENSP00000265371,9606.ENSP00000275493,NRP1,EGFR,0.046923879040667305,0.0,0.44154114307026016,446
9606.ENSP00000265371,9606.ENSP00000287097,NRP1,CD109,0.040667361835245,0.0,0.11042524527526387,160
9606.ENSP00000265371,9606.ENSP00000357005,NRP1,F11R,0.008334411605763314,0.0,0.12721584984358714,163
9606.ENSP00000265371,9606.ENSP00000339477,NRP1,ICOSLG,0.0,0.0,0.27528675703858185,305
9606.ENSP00000265371,9606.ENSP00000379350,NRP1,ITGB1,0.08966152394145355,0.0,0.675209121423624,678
9606.ENSP00000265371,9606.ENSP00000296585,NRP1,ITGA2,0.03232533889468192,0.0,0.17549128447798745,215
9606.ENSP00000265371,9606.ENSP00000296474,NRP1,MST1R,0.0,0.05943691345151203,0.08267975526296623,80
9606.ENSP00000265371,9606.ENSP00000347379,NRP1,OCLN,0.0,0.0,0.16892596454640252,203
9606.ENSP00000265371,9606.ENSP00000351209,NRP1,EPHA2,0.03858185610010423,0.0,0.23118233387446296,276
9606.ENSP00000265371,9606.ENSP00000383053,NRP1,EPHB2,0.027111574556829998,0.0,0.20216683828414417,246
9606.ENSP00000265371,9606.ENSP00000317272,NRP1,MET,0.04379562043795615,0.05943691345151203,0.3764359598599949,380
9606.ENSP00000265371,9606.ENSP00000294304,NRP1,LRP5,0.008342022940563076,0.0,0.1176940700090574,125
9606.ENSP00000265371,9606.ENSP00000267101,NRP1,ERBB3,0.0,0.0,0.1766449453669261,191
9606.ENSP00000265371,9606.ENSP00000398632,NRP1,CD44,0.03232533889468192,0.0,0.4233576642335767,464
9606.ENSP00000265371,9606.ENSP00000380227,NRP1,ITGA4,0.0031282586027111536,0.0,0.4743884020654989,484
9606.ENSP00000265371,9606.ENSP00000493716,NRP1,EFNB2,0.02502606882168923,0.0,0.8003655615370983,801
9606.ENSP00000265371,9606.ENSP00000315190,NRP1,ITGA3,0.044838373305526646,0.0,0.09314207861204049,147
9606.ENSP00000265371,9606.ENSP00000497069,NRP1,IGF1R,0.0,0.0,0.19804366948974694,222
9606.ENSP00000267101,9606.ENSP00000270233,ERBB3,BCAM,0.04379562043795615,0.07090719499478626,0.02502606882168923,82
9606.ENSP00000267101,9606.ENSP00000497069,ERBB3,IGF1R,0.037187894498200924,0.05213764337851934,0.9239138353407323,926
9606.ENSP00000267101,9606.ENSP00000351605,ERBB3,FZD6,0.0010427528675703845,0.019812304483837306,0.09896148773324664,108
9606.ENSP00000267101,9606.ENSP00000280904,ERBB3,DSC2,0.026068821689259614,0.031282586027111536,0.11877487955062671,168
9606.ENSP00000267101,9606.ENSP00000493716,ERBB3,EFNB2,0.0,0.0,0.15934329403347458,173
9606.ENSP00000267101,9606.ENSP00000398632,ERBB3,CD44,0.0,0.0,0.4108043984816475,432
9606.ENSP00000267101,9606.ENSP00000358765,ERBB3,TPBG,0.0,0.05526590198123049,0.07537939785643066,103
9606.ENSP00000267101,9606.ENSP00000294304,ERBB3,LRP5,0.06682860687564485,0.010427528675703845,0.17486280569023394,183
9606.ENSP00000267101,9606.ENSP00000317272,ERBB3,MET,0.07090719499478626,0.5162235601257393,0.7243565975593711,861
9606.ENSP00000267101,9606.ENSP00000372313,ERBB3,MSLN,0.0,0.0,0.2565172054223148,286
9606.ENSP00000267101,9606.ENSP00000427552,ERBB3,DDR1,0.08446298227320126,0.05943691345151203,0.15695442223988543,252
9606.ENSP00000267101,9606.ENSP00000383053,ERBB3,EPHB2,0.0,0.05213764337851934,0.11702427254667647,146
9606.ENSP00000267101,9606.ENSP00000269187,ERBB3,SLC39A6,0.0010427528675703845,0.0,0.16684045881126175,201
9606.ENSP00000267101,9606.ENSP00000442656,ERBB3,ACVR1B,0.006256517205422307,0.05422314911366011,0.1739570568490596,206
9606.ENSP00000267101,9606.ENSP00000347379,ERBB3,OCLN,0.10863223226314345,0.026068821689259614,0.1084462982273201,181
9606.ENSP00000267101,9606.ENSP00000351209,ERBB3,EPHA2,0.009384775808133461,0.05213764337851934,0.1894841798406186,217
9606.ENSP00000267101,9606.ENSP00000406229,ERBB3,FAT1,0.021897810218978075,0.0,0.21584984358706982,264
9606.ENSP00000267101,9606.ENSP00000352513,ERBB3,MPZL1,0.0,0.0,0.13034410844629818,165
9606.ENSP00000267101,9606.ENSP00000296474,ERBB3,MST1R,0.04666944299164599,0.060479666319082415,0.19333768991639488,236
9606.ENSP00000267101,9606.ENSP00000296585,ERBB3,ITGA2,0.015641293013555768,0.0,0.1293013555787279,178
9606.ENSP00000267101,9606.ENSP00000278742,ERBB3,ST14,0.08965826194082516,0.0,0.13868613138686126,211
9606.ENSP00000267101,9606.ENSP00000379350,ERBB3,ITGB1,0.014598540145985384,0.006256517205422307,0.22278268225613007,245
9606.ENSP00000267101,9606.ENSP00000283249,ERBB3,ITGB6,0.057754808460759643,0.006256517205422307,0.0795634573292261,147
9606.ENSP00000267101,9606.ENSP00000418754,ERBB3,PTK7,0.04171011470281538,0.05213764337851934,0.40563738948613715,416
9606.ENSP00000267101,9606.ENSP00000357005,ERBB3,F11R,0.035453597497393075,0.07090719499478626,0.14499157860171075,188
9606.ENSP00000267101,9606.ENSP00000320084,ERBB3,CD276,0.0,0.007299270072992692,0.11366006256517203,149
9606.ENSP00000267101,9606.ENSP00000332118,ERBB3,EPHB3,0.007299270072992692,0.05213764337851934,0.10563771568619984,142
9606.ENSP00000267101,9606.ENSP00000376197,ERBB3,TFRC,0.027111574556829998,0.0,0.1970802919708029,229
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,0.0010427528675703845,0.9854014598540146,0.9833159541188738,999
9606.ENSP00000267101,9606.ENSP00000378577,ERBB3,CLDN3,0.09697601668404587,0.0,0.13139447264866833,241
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,0.046923879040667305,0.996914147405459,0.9833159541188738,999
9606.ENSP00000267101,9606.ENSP00000296129,ERBB3,CDCP1,0.0,0.0,0.1501564129301356,185
9606.ENSP00000267101,9606.ENSP00000358470,ERBB3,VTCN1,0.030239833159541152,0.005213764337851923,0.08237747653806049,146
9606.ENSP00000267101,9606.ENSP00000308208,ERBB3,MMP14,0.04796663190823769,0.0,0.20549842825936382,216
9606.ENSP00000267101,9606.ENSP00000360269,ERBB3,TACSTD2,0.05974897817830305,0.0,0.29509906152241916,353
9606.ENSP00000269187,9606.ENSP00000360269,SLC39A6,TACSTD2,0.006256517205422307,0.0,0.4233576642335767,450
9606.ENSP00000269187,9606.ENSP00000269571,SLC39A6,ERBB2,0.0,0.0,0.34410844629822734,371
9606.ENSP00000269187,9606.ENSP00000418754,SLC39A6,PTK7,0.005213764337851923,0.0,0.16304892674742655,155
9606.ENSP00000269187,9606.ENSP00000376197,SLC39A6,TFRC,0.023983315954118845,0.0,0.1845672575599583,236
9606.ENSP00000269187,9606.ENSP00000275493,SLC39A6,EGFR,0.0,0.0,0.21584984358706982,247
9606.ENSP00000269187,9606.ENSP00000355968,SLC39A6,SLC30A1,0.02898831225174814,0.05318039624608972,0.7887071712909149,769
9606.ENSP00000269187,9606.ENSP00000301305,SLC39A6,SLC39A4,0.0,0.0,0.22587505885192793,248
9606.ENSP00000269187,9606.ENSP00000386766,SLC39A6,SLC39A10,0.018769551616266922,0.0,0.6704900938477582,689
9606.ENSP00000269187,9606.ENSP00000358765,SLC39A6,TPBG,0.028154327424400383,0.0,0.1908237747653806,245
9606.ENSP00000269187,9606.ENSP00000372313,SLC39A6,MSLN,0.0,0.0,0.12408759124087587,159
9606.ENSP00000269187,9606.ENSP00000317272,SLC39A6,MET,0.0010427528675703845,0.0,0.11511817684610204,137
9606.ENSP00000269187,9606.ENSP00000497069,SLC39A6,IGF1R,0.04275286757038588,0.0,0.13825772197098773,199
9606.ENSP00000269571,9606.ENSP00000379350,ERBB2,ITGB1,0.014598540145985384,0.2663499626500928,0.7430619964966113,816
9606.ENSP00000269571,9606.ENSP00000283249,ERBB2,ITGB6,0.08241553321205941,0.006256517205422307,0.17656013335058574,256
9606.ENSP00000269571,9606.ENSP00000278742,ERBB2,ST14,0.040260699090228,0.0,0.22210636079249224,271
9606.ENSP00000269571,9606.ENSP00000296585,ERBB2,ITGA2,0.019812304483837306,0.0,0.26903023983315955,312
9606.ENSP00000269571,9606.ENSP00000378577,ERBB2,CLDN3,0.060479666319082415,0.0,0.37336315526796804,430
9606.ENSP00000269571,9606.ENSP00000320084,ERBB2,CD276,0.03441084462982269,0.007299270072992692,0.45776850886339937,497
9606.ENSP00000269571,9606.ENSP00000309124,ERBB2,OLR1,0.03962460896767461,0.0,0.1157455683003128,151
9606.ENSP00000269571,9606.ENSP00000317128,ERBB2,PLXND1,0.014598540145985384,0.0,0.25294748940121625,244
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,0.040667361835245,0.9979949569470283,0.9822732012513035,999
9606.ENSP00000269571,9606.ENSP00000454071,ERBB2,LDLR,0.06583587135104452,0.010427528675703845,0.05005213764337846,58
9606.ENSP00000269571,9606.ENSP00000376197,ERBB2,TFRC,0.027111574556829998,0.3003128258602712,0.4838373305526591,653
9606.ENSP00000269571,9606.ENSP00000332118,ERBB2,EPHB3,0.08517844774438099,0.6006919790666546,0.10563771568619984,643
9606.ENSP00000269571,9606.ENSP00000418754,ERBB2,PTK7,0.08467827431468089,0.6115642271613744,0.16748524760215766,679
9606.ENSP00000269571,9606.ENSP00000357005,ERBB2,F11R,0.027111574556829998,0.07090719499478626,0.22022418642985986,253
9606.ENSP00000269571,9606.ENSP00000339477,ERBB2,ICOSLG,0.0,0.010427528675703845,0.14494264859228356,179
9606.ENSP00000269571,9606.ENSP00000296129,ERBB2,CDCP1,0.02294056308654846,0.0,0.2919708029197081,336
9606.ENSP00000269571,9606.ENSP00000367202,ERBB2,RECK,0.0,0.26173096976016685,0.2711157455683003,483
9606.ENSP00000269571,9606.ENSP00000360269,ERBB2,TACSTD2,0.04847006733856629,0.0,0.7069864442127215,728
9606.ENSP00000269571,9606.ENSP00000308208,ERBB2,MMP14,0.04895936743283802,0.0,0.6655796955683546,670
9606.ENSP00000269571,9606.ENSP00000358501,ERBB2,CD58,0.0,0.03441084462982269,0.1835245046923879,217
9606.ENSP00000269571,9606.ENSP00000358470,ERBB2,VTCN1,0.021897810218978075,0.005213764337851923,0.3201251303441084,362
9606.ENSP00000269571,9606.ENSP00000493716,ERBB2,EFNB2,0.0010427528675703845,0.0,0.25908222524984204,272
9606.ENSP00000269571,9606.ENSP00000380227,ERBB2,ITGA4,0.0,0.0,0.16788321167883213,202
9606.ENSP00000269571,9606.ENSP00000313875,ERBB2,CD46,0.0,0.0,0.27007299270072993,300
9606.ENSP00000269571,9606.ENSP00000351605,ERBB2,FZD6,0.0010427528675703845,0.019812304483837306,0.17169105374580962,180
9606.ENSP00000269571,9606.ENSP00000280904,ERBB2,DSC2,0.02294056308654846,0.031282586027111536,0.1744963742863015,218
9606.ENSP00000269571,9606.ENSP00000375881,ERBB2,ALPP,0.0,0.0,0.14494264859228356,179
9606.ENSP00000269571,9606.ENSP00000315190,ERBB2,ITGA3,0.04379562043795615,0.0,0.5015641293013556,542
9606.ENSP00000269571,9606.ENSP00000497069,ERBB2,IGF1R,0.04435777187959733,0.6807512604914097,0.978695873895405,993
9606.ENSP00000269571,9606.ENSP00000270233,ERBB2,BCAM,0.08654848800834203,0.07090719499478626,0.06264237273576378,157
9606.ENSP00000269571,9606.ENSP00000372313,ERBB2,MSLN,0.0010427528675703845,0.0,0.6538060479666319,668
9606.ENSP00000269571,9606.ENSP00000317272,ERBB2,MET,0.03319846772957136,0.6011312618179564,0.5875482912009707,833
9606.ENSP00000269571,9606.ENSP00000294304,ERBB2,LRP5,0.08072690422005013,0.010427528675703845,0.27986225658679476,298
9606.ENSP00000269571,9606.ENSP00000358765,ERBB2,TPBG,0.027111574556829998,0.05526590198123049,0.30009209715107743,339
9606.ENSP00000269571,9606.ENSP00000398632,ERBB2,CD44,0.0,0.6819603753910323,0.99170147040115,997
9606.ENSP00000269571,9606.ENSP00000284878,ERBB2,CXADR,0.04750016581836525,0.0,0.1694424479792449,204
9606.ENSP00000269571,9606.ENSP00000351209,ERBB2,EPHA2,0.05586828476395611,0.6263900200178105,0.5103780549995053,822
9606.ENSP00000269571,9606.ENSP00000347379,ERBB2,OCLN,0.09115443289575409,0.11239223165423662,0.27528675703858185,381
9606.ENSP00000269571,9606.ENSP00000442656,ERBB2,ACVR1B,0.004171011470281538,0.05422314911366011,0.23192498268421335,261
9606.ENSP00000269571,9606.ENSP00000383053,ERBB2,EPHB2,0.0010427528675703845,0.6006919790666546,0.1335865370710062,647
9606.ENSP00000269571,9606.ENSP00000427552,ERBB2,DDR1,0.04588112617309703,0.5813635380093749,0.1574556830031283,675
9606.ENSP00000269571,9606.ENSP00000296474,ERBB2,MST1R,0.04977812959058625,0.6011312618179564,0.21259219229276238,687
9606.ENSP00000269571,9606.ENSP00000367817,ERBB2,PODXL,0.028154327424400383,0.035453597497393075,0.16872806984160815,213
9606.ENSP00000269571,9606.ENSP00000352513,ERBB2,MPZL1,0.0,0.0,0.16475495307612098,199
9606.ENSP00000269571,9606.ENSP00000380131,ERBB2,CLDN6,0.027111574556829998,0.0,0.15414366503167942,204
9606.ENSP00000269571,9606.ENSP00000406229,ERBB2,FAT1,0.04588112617309703,0.0,0.39207507820646503,443
9606.ENSP00000270233,9606.ENSP00000296129,BCAM,CDCP1,0.014598540145985384,0.0,0.16579770594369136,200
9606.ENSP00000270233,9606.ENSP00000308208,BCAM,MMP14,0.017726798748696537,0.0,0.10010427528675703,152
9606.ENSP00000270233,9606.ENSP00000302289,BCAM,EMB,0.010427528675703845,0.0,0.1497367021826047,58
9606.ENSP00000270233,9606.ENSP00000358501,BCAM,CD58,0.0,0.0010427528675703845,0.15328467153284675,188
9606.ENSP00000270233,9606.ENSP00000379350,BCAM,ITGB1,0.0,0.0,0.2451012905561819,246
9606.ENSP00000270233,9606.ENSP00000357065,BCAM,IGSF8,0.013555787278414999,0.0,0.2173547132103414,241
9606.ENSP00000270233,9606.ENSP00000376197,BCAM,TFRC,0.0,0.0,0.14807090719499483,183
9606.ENSP00000270233,9606.ENSP00000287097,BCAM,CD109,0.019812304483837306,0.0,0.18873826903023982,222
9606.ENSP00000270233,9606.ENSP00000275493,BCAM,EGFR,0.033368091762252305,0.07090719499478626,0.06262932473324978,107
9606.ENSP00000270233,9606.ENSP00000320084,BCAM,CD276,0.08175008508384962,0.0,0.04171011470281538,111
9606.ENSP00000270233,9606.ENSP00000357005,BCAM,F11R,0.054959273922153495,0.0,0.16892596454640252,207
9606.ENSP00000270233,9606.ENSP00000427552,BCAM,DDR1,0.08640822198131748,0.0,0.1637122002085506,254
9606.ENSP00000270233,9606.ENSP00000367817,BCAM,PODXL,0.07479223774330446,0.028154327424400383,0.10194948030893314,134
9606.ENSP00000270233,9606.ENSP00000296474,BCAM,MST1R,0.05653155822508016,0.0,0.10353263794728829,116
9606.ENSP00000270233,9606.ENSP00000380227,BCAM,ITGA4,0.0,0.0,0.1897810218978102,223
9606.ENSP00000270233,9606.ENSP00000315190,BCAM,ITGA3,0.08667026936513855,0.0,0.27528675703858185,335
9606.ENSP00000270233,9606.ENSP00000398632,BCAM,CD44,0.0,0.0,0.27725809275172586,227
9606.ENSP00000275493,9606.ENSP00000332118,EGFR,EPHB3,0.027111574556829998,0.05213764337851934,0.42342616624677476,458
9606.ENSP00000275493,9606.ENSP00000355968,EGFR,SLC30A1,0.028983962917576767,0.0,0.10133187485660788,129
9606.ENSP00000275493,9606.ENSP00000376197,EGFR,TFRC,0.027111574556829998,0.1282586027111574,0.794577685088634,828
9606.ENSP00000275493,9606.ENSP00000454071,EGFR,LDLR,0.04796663190823769,0.010427528675703845,0.2957112303070303,288
9606.ENSP00000275493,9606.ENSP00000287097,EGFR,CD109,0.021897810218978075,0.26173096976016685,0.2168925964546402,457
9606.ENSP00000275493,9606.ENSP00000317128,EGFR,PLXND1,0.015626070343956244,0.0,0.3954316768531698,389
9606.ENSP00000275493,9606.ENSP00000309124,EGFR,OLR1,0.03962460896767461,0.0,0.16475495307612098,199
9606.ENSP00000275493,9606.ENSP00000320084,EGFR,CD276,0.06256517205422318,0.007299270072992692,0.4233576642335767,481
9606.ENSP00000275493,9606.ENSP00000378577,EGFR,CLDN3,0.02294056308654846,0.0,0.3485458544865013,384
9606.ENSP00000275493,9606.ENSP00000314807,EGFR,IL1RAP,0.018682564932840817,0.0,0.10948796376134762,144
9606.ENSP00000275493,9606.ENSP00000339477,EGFR,ICOSLG,0.0,0.010427528675703845,0.1282586027111574,163
9606.ENSP00000275493,9606.ENSP00000323264,EGFR,MARVELD2,0.0010427528675703845,0.0,0.11887382690302395,155
9606.ENSP00000275493,9606.ENSP00000357005,EGFR,F11R,0.002085505735140769,0.07090719499478626,0.2781736275947856,291
9606.ENSP00000275493,9606.ENSP00000418754,EGFR,PTK7,0.07268716000439279,0.05213764337851934,0.16341427081781612,204
